Show Name,Top Topic,Column Number,Relationships,Arts,Hunting,Entertainment,Investing,Outdoors,Wall Street,Legal,Sports,Religion,International Politics,NSFW,Self-Improvement,Pets,Opinion,Medicine,Automotive,Dating,Asia,Winter Holidays,Social Media,Literature,Eating,Farming / Gardening,Business,Nature,Food,Scientific Research,Photography,Beverages,News / Politics,Diet,Anatomy,Energy / Climate Change,Space,California,European Politics,Judicial,NBA,Drugs,Economics,Animals,Conflict / War,Music,Brain Science,Science,U.S. Politics,NFL,Places / Transportation,Disease,Fighting,Movies,Health Care,Race,Women's Health,Death / Disaster,Sleep / Spooky,Fitness,Conservative Politics,Digital Entrepreneurship,Crime,Startups,History,Comedy,Guns / Police,Family,Pro Wrestling,Medical Treatment,Colloquial,U.S. Election 2016,College Football,Sex,Cryptocurrency,TV,Fashion / Style,Radio,Communication,Tech,Money,Education,Mobile Tech
Undisclosed: The State Vs. Adnan Syed,Legal,1104,0.1674,0.0037,0.0000,0.0178,0.0000,0.0000,0.0000,0.9748,0.0183,0.0000,0.0218,0.0000,0.0035,0.0015,0.3668,0.0091,0.0431,0.0261,0.0000,0.0000,0.0465,0.0000,0.0183,0.0000,0.0019,0.0000,0.0161,0.0189,0.0054,0.0083,0.0307,0.0000,0.0083,0.0000,0.0000,0.0050,0.0000,0.5757,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000,0.0000,0.0206,0.0000,0.0000,0.0115,0.0000,0.0000,0.0080,0.0000,0.0505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9662,0.0028,0.0045,0.0081,0.0292,0.0118,0.0048,0.0110,0.2072,0.0000,0.0029,0.0000,0.0016,0.0000,0.0000,0.0419,0.1231,0.0169,0.0020,0.0161,0.0033
Radio Diaries,Radio,1105,0.2452,0.2116,0.0502,0.0223,0.0052,0.0562,0.0043,0.0961,0.1044,0.0096,0.0965,0.0106,0.0044,0.0000,0.0156,0.0057,0.0561,0.2227,0.0000,0.0000,0.0000,0.0604,0.0083,0.0000,0.0518,0.0161,0.0045,0.0122,0.0224,0.0000,0.2211,0.0000,0.0000,0.0180,0.0000,0.0000,0.0302,0.0863,0.0122,0.0117,0.0101,0.0000,0.1285,0.1079,0.0000,0.0206,0.0102,0.0163,0.0861,0.0000,0.0122,0.0098,0.0000,0.1796,0.0067,0.0000,0.0044,0.0223,0.0000,0.0000,0.0318,0.0000,0.3792,0.0000,0.0333,0.2537,0.0000,0.0085,0.2134,0.0237,0.0218,0.0089,0.0000,0.0000,0.0024,0.7814,0.0458,0.0000,0.0109,0.0261,0.0000
ANDY DALY PODCAST PILOT PROJECT,Colloquial,1106,0.1377,0.1911,0.0000,0.3290,0.0000,0.1109,0.0000,0.0217,0.0125,0.0215,0.0219,0.2108,0.0000,0.0000,0.0715,0.0000,0.0000,0.1031,0.0000,0.0000,0.0000,0.0752,0.0596,0.0000,0.0000,0.0966,0.0576,0.0000,0.0000,0.0000,0.0477,0.0000,0.0184,0.0000,0.0000,0.0000,0.0000,0.0384,0.0000,0.0000,0.0000,0.0912,0.0000,0.1166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1256,0.0000,0.0000,0.0000,0.0000,0.0000,0.1411,0.0000,0.0000,0.0000,0.0000,0.0000,0.2529,0.0000,0.0000,0.0000,0.0000,0.8454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1086,0.0000,0.0000,0.0000,0.0000,0.0000
I'll Drink to That! Talking Wine with Levi Dalton,Beverages,1107,0.2417,0.0319,0.0268,0.0000,0.0633,0.3552,0.0000,0.0000,0.0000,0.0000,0.0892,0.0000,0.0000,0.0000,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0422,0.0193,0.2490,0.1011,0.0000,0.8092,0.0661,0.0000,0.9784,0.1189,0.0000,0.0000,0.0000,0.0000,0.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4431,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3064,0.0000,0.0000,0.0000,0.0000
Here & Now,News / Politics,1108,0.0628,0.0924,0.0212,0.0422,0.0000,0.0685,0.0000,0.4013,0.0101,0.0000,0.1966,0.0000,0.0000,0.0000,0.0864,0.0418,0.0000,0.0084,0.0000,0.0000,0.0000,0.0258,0.0260,0.0331,0.2249,0.0000,0.0221,0.0559,0.0000,0.0000,0.9292,0.0000,0.0000,0.0190,0.0184,0.0000,0.0238,0.3920,0.0000,0.0000,0.1833,0.0127,0.0221,0.0834,0.0000,0.0444,0.0182,0.0000,0.0312,0.0000,0.0000,0.0279,0.0000,0.1546,0.0000,0.0000,0.0000,0.0180,0.0000,0.0000,0.0195,0.0000,0.0095,0.0000,0.0208,0.0000,0.0000,0.0586,0.0443,0.7188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0622,0.0295,0.0455,0.0000,0.0772,0.0000
Autoblog Podcasts,Automotive,1109,0.0663,0.0536,0.0000,0.0575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,0.0000,0.0286,0.0000,0.0000,0.0162,0.0277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.0000,0.0756
Food As Medicine with Dr. Anh,Diet,1110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3131,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Beauty Inside Out with Kimberly Snyder,Food,1111,0.5851,0.0000,0.0000,0.0000,0.0000,0.1609,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.0462,0.0000,0.0000,0.0000,0.0000,0.2070,0.0000,0.0200,0.0000,0.0000,0.3341,0.1013,0.0061,0.0000,0.8061,0.0231,0.0000,0.0237,0.0057,0.6677,0.0606,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1423,0.2759,0.0000,0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0175,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0216,0.0000,0.4297,0.0000,0.0000,0.0000,0.0000
The Apple Byte (HD),Mobile Tech,1112,0.2697,0.0896,0.0000,0.1034,0.2172,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.1302,0.0000,0.1759,0.0000,0.0000,0.0000,0.3194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0809,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000,0.0000,0.0912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0838,0.9539,0.0000,0.0000,0.9539
No One Knows Anything,News / Politics,1113,0.3789,0.0000,0.0000,0.0291,0.0000,0.0000,0.0000,0.1131,0.0292,0.0000,0.1437,0.0000,0.0000,0.0000,0.4834,0.0000,0.0000,0.1488,0.0000,0.0000,0.1047,0.0000,0.2008,0.0000,0.0257,0.0000,0.1172,0.0000,0.0000,0.0000,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.1557,0.0000,0.0000,0.0215,0.0000,0.0317,0.0000,0.0000,0.0289,0.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1079,0.0000,0.0000,0.0000,0.0000,0.0292,0.0000,0.0000,0.0177,0.0711,0.0383,0.0000,0.0000,0.0000,0.0000,0.0700,0.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.2010,0.0250,0.0000,0.0000,0.0000
ProBlogger Podcast: Blog Tips to Help You Make Money Blogging,Social Media,1114,0.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.7247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4019,0.4240,0.0000,0.0000,0.0000,0.0000
Today in iOS,Mobile Tech,1115,0.0000,0.1227,0.0000,0.0000,0.0834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,0.0197,0.0000,0.0000,0.0000,0.0613,0.0000,0.0000,0.0000,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0502,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
Not Living The Dream,Colloquial,1116,0.6762,0.2109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3881,0.0000,0.0000,0.0000,0.0000,0.0000,0.8053,0.0000,0.0000,0.2476,0.2790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Food Heaven Podcast,Self-Improvement,1117,0.3333,0.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6104,0.0000,0.0000,0.0000,0.0000,0.3457,0.0000,0.0000,0.0000,0.2149,0.4354,0.0000,0.0000,0.0000,0.5544,0.0000,0.0000,0.0000,0.0000,0.2829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2329,0.1807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2629,0.0000,0.0000,0.0000,0.3333,0.0000,0.1130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000
Generation Why Podcast,Crime,1118,0.1714,0.0000,0.0428,0.0283,0.0000,0.1248,0.0000,0.9137,0.0180,0.0000,0.0210,0.0000,0.0000,0.0000,0.0309,0.0399,0.1801,0.1698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0466,0.0000,0.0604,0.0343,0.0281,0.0000,0.0449,0.0365,0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.2284,0.0000,0.0000,0.0000,0.0000,0.0175,0.0000,0.0000,0.0833,0.0000,0.0000,0.1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9253,0.0000,0.0613,0.0323,0.2297,0.2314,0.0000,0.0416,0.2834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
For Colored Nerds,Relationships,1119,0.8930,0.2265,0.0000,0.4760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.3584,0.0000,0.0000,0.0522,0.0000,0.0000,0.7089,0.0000,0.0000,0.0179,0.0932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0446,0.0000,0.0000,0.0335,0.0000,0.0000,0.0000,0.0000,0.4327,0.0000,0.7127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,0.1373,0.0000,0.0394,0.0000,0.0000,0.4474,0.0000,0.0000,0.0217,0.0000,0.0455,0.0000,0.0126,0.4754,0.0000,0.0000,0.0388,0.0000
TLDR,Relationships,1120,0.8540,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5276,0.0000,0.0000,0.5392,0.0000,0.0000,0.7951,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2745,0.0000,0.5061,0.0000,0.0000,0.0000,0.3133,0.3024,0.1872,0.0000,0.0000,0.0000
Mom and Dad Are Fighting,Family,1121,0.6802,0.1862,0.0000,0.2303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6954,0.0694,0.0000,0.6831,0.0000,0.0000,0.0000,0.2343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1701,0.0000,0.1109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0538,0.6727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0460,0.0429,0.0000,0.0000,0.0968,0.0000
The Nerdist,Colloquial,1122,0.4867,0.2100,0.0000,0.8391,0.0062,0.0000,0.0000,0.0000,0.0161,0.0116,0.0024,0.2217,0.0000,0.0000,0.0181,0.0000,0.0069,0.1776,0.0000,0.0149,0.0000,0.0082,0.0100,0.0000,0.0140,0.0000,0.0123,0.0302,0.0147,0.0000,0.0094,0.0000,0.0041,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1471,0.0162,0.0446,0.0000,0.0000,0.0019,0.0000,0.0000,0.5281,0.0000,0.0067,0.0000,0.0000,0.0058,0.0038,0.0000,0.0000,0.0000,0.0122,0.0136,0.7521,0.0000,0.0055,0.0000,0.0000,0.8597,0.0000,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000,0.3399,0.0376,0.0000,0.0095,0.0069
Photofocus,Photography,1123,0.0555,0.9536,0.0000,0.0377,0.0911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0382,0.0000,0.0000,0.0000,0.0083,0.0000,0.0000,0.0000,0.0533,0.0000,0.0000,0.0000,0.2585,0.0000,0.0000,0.0000,0.9998,0.0000,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1136,0.0000,0.0000,0.0098,0.0128,0.0000,0.0000,0.0000,0.0000,0.1801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,0.0000,0.0731,0.1687,0.0359,0.0000,0.1489
Another Round,Relationships,1124,0.8110,0.1461,0.0053,0.1181,0.0000,0.0075,0.0000,0.0432,0.0278,0.0131,0.0241,0.2286,0.0077,0.0000,0.0709,0.0249,0.0154,0.7558,0.0000,0.0138,0.0575,0.0651,0.0415,0.0000,0.0080,0.0000,0.0359,0.0077,0.0000,0.0000,0.1210,0.0000,0.0214,0.0102,0.0000,0.0000,0.0115,0.0333,0.0000,0.0102,0.0000,0.0211,0.0000,0.0480,0.0081,0.0323,0.0321,0.0154,0.0000,0.0100,0.0130,0.0179,0.0000,0.5095,0.0000,0.0081,0.0025,0.0094,0.0015,0.0079,0.0068,0.0299,0.0226,0.1240,0.0094,0.0418,0.0000,0.0176,0.6759,0.0164,0.0000,0.0197,0.0000,0.0000,0.0026,0.0655,0.1946,0.0300,0.0000,0.0576,0.0000
The Naked Scientists Podcast,Science,1125,0.1049,0.0455,0.0000,0.0877,0.0000,0.0753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0218,0.1094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0507,0.2050,0.8469,0.0000,0.0000,0.0000,0.1240,0.3987,0.0000,0.4619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.0000,0.0920,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0351,0.1153,0.0000,0.0000,0.0000,0.0993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0590,0.0000,0.0000,0.0000
Astonishing Legends,History,1126,0.0000,0.0692,0.0000,0.1169,0.0000,0.0000,0.0000,0.0413,0.0000,0.0437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0348,0.0724,0.0000,0.0000,0.0000,0.0265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1052,0.0000,0.0000,0.0000,0.1424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0332,0.0866,0.0207,0.0000,0.2775,0.0000,0.0000,0.2418,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000,0.0000,0.0505,0.0000,0.6406,0.0636,0.0000,0.0345,0.0000,0.0363,0.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0396,0.0000,0.0000,0.0000
Better Call Saul Insider Podcast,Colloquial,1127,0.3937,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.6805,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,0.0000
Behind The Knife: The Surgery Podcast,Medical Treatment,1128,0.0435,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0263,0.9781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.1143,0.2788,0.5425,0.0000,0.0000,0.0000,0.2653,0.1164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9841,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,0.0325,0.0000
Hatching,Colloquial,1129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4826,0.0000,0.6438,0.0000,0.0000,0.0000,0.4637,0.0000,0.0000,0.0000,0.3955,0.0000,0.0000,0.0000,0.5901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Android Police,Mobile Tech,1130,0.0035,0.0739,0.0000,0.0025,0.0271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0589,0.0000,0.0114,0.0000,0.0000,0.0222,0.0264,0.0000,0.0000,0.0000,0.0392,0.0000,0.0000,0.0000,0.0731,0.0000,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.8479,0.0000,0.0000,0.0000,0.0527,0.0000,0.0000,0.0160,0.0000,0.9984,0.0054,0.0000,0.9984
Taking Stock,Business,1131,0.0000,0.0078,0.0000,0.0000,0.8849,0.0168,0.0000,0.0730,0.0125,0.0000,0.0416,0.0000,0.0000,0.0000,0.0321,0.0109,0.0508,0.0000,0.0735,0.0000,0.0410,0.0000,0.0029,0.0176,0.9823,0.0000,0.0000,0.0000,0.0000,0.0053,0.6812,0.0000,0.0000,0.0423,0.0000,0.0000,0.0791,0.0665,0.0000,0.0000,0.8758,0.0000,0.0000,0.0071,0.0000,0.0216,0.5140,0.0000,0.0094,0.0000,0.0000,0.0000,0.0672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0027,0.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.0057,0.0000,0.0000,0.0043,0.0000,0.0394,0.0000,0.0114,0.1408,0.0184,0.0037,0.0122
Heroine: Womens Creative Leadership  Confidence  Wisdom,Relationships,1132,0.9167,0.2370,0.0000,0.0441,0.0000,0.0000,0.0000,0.0000,0.0505,0.0000,0.0000,0.0000,0.0966,0.0000,0.0000,0.0510,0.0000,0.5806,0.0000,0.0688,0.0000,0.1881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0575,0.0939,0.1185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0833,0.0000,0.0485,0.0000,0.0774,0.0000,0.0000,0.0000,0.1730,0.0000,0.0531,0.1211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8921,0.1048,0.0000,0.2046,0.0411
Farstuff: The Internet of Things Podcast,Cryptocurrency,1133,0.4481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.5383,1.0000,0.0000,0.0000,0.9838
APM: A Prairie Home Companion's News from Lake Wobegon,Places / Transportation,1134,0.3511,0.0248,0.0000,0.0574,0.0000,0.1546,0.0000,0.0000,0.0274,0.1650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.1659,0.0000,0.1533,0.0000,0.0327,0.0620,0.0000,0.0000,0.0528,0.1122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,0.0000,0.0000,0.0000,0.0274,0.0000,0.0000,0.1150,0.0000,0.0000,0.0000,0.0648,0.0000,0.0000,0.6342,0.0000,0.0000,0.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1563,0.0000,0.0000,0.1022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0000,0.2665,0.0000,0.0000,0.0000,0.0000
